OPR_DATE,HOUR_ENDING,time_of_day,season,agg_hour,NG_COL_CAL,NG_NG_CAL,NG_NUC_CAL,NG_OIL_CAL,NG_WAT_CAL,NG_SUN_CAL,NG_WND_CAL,NG_OTH_CAL,LOADING_MW_ACTUAL_CAISO,LOADING_MW_ACTUAL_PGE,LOADING_MW_ACTUAL_SCE,LOADING_MW_ACTUAL_SDGE,LOADING_MW_FORECAST_CAISO,LOADING_MW_FORECAST_PGE,LOADING_MW_FORECAST_SCE,LOADING_MW_FORECAST_SDGE,GAS_PRICE_PGE,GAS_PRICE_SCE,DA_LMP_PGE_NP15
1/9/2020,12,day,winter,204,664,7696,2272,91,323,7307,2521,768,24004,11302,10436,2169,23781,11082,10424,2168,4,5,27
1/9/2020,13,day,winter,205,663,7494,2272,90,321,6934,2578,760,23653,10983,10400,2178,23408,10789,10337,2181,4,5,25
1/9/2020,14,day,winter,206,665,7329,2273,91,318,6641,2417,768,23749,10917,10550,2192,23285,10635,10311,2242,4,5,24
1/9/2020,15,day,winter,207,663,7540,2271,91,311,6690,3182,755,23799,10922,10544,2244,23319,10546,10370,2310,4,5,27
1/9/2020,16,day,winter,208,670,8308,2271,91,306,5299,3130,750,24497,11177,10797,2429,23718,10799,10454,2368,4,5,33
1/9/2020,17,day,winter,209,784,9937,2273,91,303,1968,3811,761,25944,11823,11391,2620,25011,11465,10928,2514,4,5,39
1/9/2020,18,dusk,winter,210,1141,11822,2271,91,252,44,3530,798,27829,12728,12185,2796,27420,12582,11934,2785,4,5,44
1/9/2020,19,dusk,winter,211,1437,12238,2271,91,680,-24,3068,816,28142,12967,12272,2781,27836,12787,12139,2788,4,5,42
1/9/2020,20,dusk,winter,212,1396,13050,2272,91,632,-25,2242,821,27685,12724,12132,2706,27313,12548,11944,2698,4,5,43
1/9/2020,21,night,winter,213,1330,13288,2273,91,439,-25,1411,814,26898,12316,11855,2606,26524,12176,11642,2585,4,5,42
1/9/2020,22,night,winter,214,1305,13175,2272,90,334,-25,1421,813,25582,11656,11344,2463,25303,11614,11129,2443,4,5,39
1/9/2020,23,night,winter,215,1265,11878,2273,90,278,-26,1972,818,23820,10824,10644,2242,23504,10752,10412,2231,4,5,36
1/9/2020,24,night,winter,216,968,11517,2271,90,214,-27,2103,811,22275,10116,9960,2088,21874,10009,9700,2052,4,5,34
1/10/2020,1,night,winter,217,914,11078,2273,91,178,-28,1124,815,21296,9665,9471,2046,20686,9393,9198,1979,4,6,32
1/10/2020,2,night,winter,218,912,10140,2272,91,262,-29,2564,784,20642,9435,9127,1964,19974,9096,8848,1911,4,6,31
1/10/2020,3,night,winter,219,897,10246,2274,90,180,-29,1566,779,20575,9517,9018,1923,19582,8937,8657,1866,4,6,31
1/10/2020,4,night,winter,220,814,11115,2273,91,187,-29,618,783,20603,9476,9074,1932,19568,8960,8630,1854,4,6,31
1/10/2020,5,night,winter,221,815,10466,2273,90,185,-31,724,782,21223,9664,9422,2013,20197,9227,8930,1911,4,6,36
1/10/2020,6,night,winter,222,878,10156,2276,90,210,-31,1348,784,23068,10530,10227,2182,21779,9895,9669,2082,4,6,39
1/10/2020,7,morning,winter,223,1042,11766,2274,90,242,-32,929,790,25403,11665,11165,2437,24349,11065,10765,2370,4,6,51
1/10/2020,8,morning,winter,224,1200,12941,2275,47,298,156,736,815,26297,12272,11412,2480,25365,11753,11031,2430,4,6,47
1/10/2020,9,morning,winter,225,1252,12619,2277,90,400,3622,296,818,25525,11969,11116,2318,24753,11595,10749,2279,4,6,37
1/10/2020,10,day,winter,226,877,10047,2276,90,379,7506,129,778,24187,11330,10644,2106,23669,11110,10360,2081,4,6,35
1/10/2020,11,day,winter,227,666,9458,2276,91,351,8631,114,764,22993,10700,10291,1903,22689,10614,10047,1922,4,6,31
1/10/2020,12,day,winter,228,664,8130,2276,90,363,9260,220,774,22155,10226,10008,1829,21900,10192,9796,1813,4,6,31
1/10/2020,13,day,winter,229,666,7687,2275,91,321,8813,313,777,21735,10013,9817,1820,21504,9972,9663,1776,4,6,29
1/10/2020,14,day,winter,230,666,7532,2274,91,295,8983,323,776,21900,10144,9804,1867,21541,9921,9720,1810,4,6,26
1/10/2020,15,day,winter,231,664,8009,2275,91,290,8799,294,768,22204,10209,9924,1984,21719,9883,9863,1884,4,6,27
1/10/2020,16,day,winter,232,665,8839,2271,91,298,7353,276,768,23238,10665,10313,2171,22541,10310,10118,2015,4,6,35
1/10/2020,17,day,winter,233,668,11110,2273,92,321,2918,278,784,25105,11537,11042,2427,24108,11097,10673,2233,4,6,38
1/10/2020,18,dusk,winter,234,666,13749,2273,91,291,68,302,785,27129,12488,11860,2673,26925,12280,11907,2620,4,6,48
1/10/2020,19,dusk,winter,235,677,14236,2274,91,665,-21,336,791,27306,12570,11949,2677,27300,12373,12094,2711,4,6,49
1/10/2020,20,dusk,winter,236,711,14321,2272,91,693,-22,384,793,26812,12300,11786,2614,26665,12068,11826,2645,4,6,41
1/10/2020,21,night,winter,237,728,13552,2275,90,429,-21,504,792,26144,11945,11550,2536,25923,11735,11503,2557,4,6,40
1/10/2020,22,night,winter,238,903,13412,2274,91,231,-22,847,794,25101,11423,11136,2430,24948,11301,11078,2446,4,6,38
1/10/2020,23,night,winter,239,916,12557,2273,91,271,-22,1136,781,23638,10718,10523,2289,23516,10644,10481,2277,4,6,38
1/10/2020,24,night,winter,240,968,11924,2272,46,196,-22,1392,786,22127,10015,9863,2140,21983,9964,9795,2108,4,6,36
1/11/2020,1,night,winter,241,972,10566,2273,90,144,-22,1565,784,20996,9519,9353,2016,20926,9432,9363,2015,4,6,35
1/11/2020,2,night,winter,242,933,9852,2274,91,206,-27,1510,782,20219,9179,9000,1931,20126,9084,8981,1942,4,6,32
1/11/2020,3,night,winter,243,762,8622,2273,46,207,-27,2326,790,19720,8961,8769,1878,19593,8853,8735,1887,4,6,31
1/11/2020,4,night,winter,244,658,8487,2273,91,194,-27,2405,790,19575,8872,8721,1866,19382,8769,8624,1867,4,6,31
1/11/2020,5,night,winter,245,660,8078,2272,90,184,-29,2166,795,19856,8960,8875,1901,19594,8866,8710,1894,4,6,32
1/11/2020,6,night,winter,246,660,8194,2275,91,189,-29,2139,787,20670,9309,9239,1994,20319,9204,9036,1951,4,6,36
1/11/2020,7,morning,winter,247,660,8521,2275,90,229,-30,2420,786,21732,9846,9633,2114,21467,9753,9489,2090,4,6,37
1/11/2020,8,morning,winter,248,659,9003,2275,90,336,143,2526,791,22222,10275,9692,2112,21919,10207,9481,2098,4,6,37
1/11/2020,9,morning,winter,249,655,7294,2277,90,353,3497,2693,794,22078,10447,9502,1999,21651,10289,9242,1977,4,6,34
1/11/2020,10,day,winter,250,655,5585,2277,90,320,6476,3006,782,21550,10399,9166,1867,21110,10137,9038,1816,4,6,26
1/11/2020,11,day,winter,251,658,5000,2275,90,331,7232,3165,780,20838,10152,8857,1722,20488,9896,8804,1685,4,6,19
1/11/2020,12,day,winter,252,660,5339,2278,90,334,7104,3076,778,20237,9836,8657,1649,19834,9588,8527,1624,4,6,18
1/11/2020,13,day,winter,253,663,4970,2276,90,321,7174,3342,774,19874,9618,8525,1643,19464,9396,8362,1615,4,6,13
1/11/2020,14,day,winter,254,664,5002,2275,48,320,6724,3445,772,19956,9639,8492,1735,19393,9310,8367,1628,4,6,11
1/11/2020,15,day,winter,255,658,5275,2276,90,301,6299,3463,775,20548,9831,8689,1935,19678,9417,8440,1735,4,6,18
1/11/2020,16,day,winter,256,662,6429,2274,90,308,5626,3259,771,21465,10008,9181,2183,20374,9642,8722,1919,4,6,29
1/11/2020,17,day,winter,257,736,7437,2273,90,299,2688,3068,781,23070,10650,9970,2347,21971,10327,9370,2171,4,6,36
1/11/2020,18,dusk,winter,258,1045,9662,2272,90,280,109,2987,774,25175,11600,10905,2558,24838,11425,10743,2558,4,6,37
1/11/2020,19,dusk,winter,259,1063,9959,2275,46,720,12,2838,779,25538,11801,11054,2574,25398,11609,11073,2598,4,6,41
1/11/2020,20,dusk,winter,260,1023,10355,2275,90,760,12,2736,776,25182,11628,10934,2509,24896,11345,10906,2525,4,6,39
1/11/2020,21,night,winter,261,795,10536,2276,91,467,-22,2551,784,24610,11350,10725,2417,24204,11002,10634,2451,4,6,39
1/11/2020,22,night,winter,262,804,10880,2274,90,364,-21,2575,788,23751,10929,10391,2314,23397,10625,10295,2361,4,6,38
1/11/2020,23,night,winter,263,798,9919,2273,90,308,-22,2963,791,22510,10362,9857,2181,22294,10135,9831,2222,4,6,37
1/11/2020,24,night,winter,264,691,9581,2276,90,357,-25,2577,793,21283,9775,9338,2061,21087,9611,9300,2069,4,6,35
1/12/2020,1,night,winter,265,660,9955,2278,90,282,-26,1296,792,20443,9448,8940,1946,20371,9393,8918,1965,4,6,33
1/12/2020,2,night,winter,266,662,9921,2277,90,320,-30,984,781,20004,9392,8641,1861,19585,9029,8564,1897,4,6,34
1/12/2020,3,night,winter,267,659,9545,2277,90,324,-27,1034,782,19583,9241,8419,1810,19068,8818,8317,1836,4,6,34
1/12/2020,4,night,winter,268,660,8980,2277,90,320,-29,1784,782,19421,9201,8313,1791,18844,8731,8207,1807,4,6,35
1/12/2020,5,night,winter,269,660,7610,2275,90,171,-29,2857,785,19643,9311,8398,1815,18957,8785,8238,1830,4,6,35
1/12/2020,6,night,winter,270,660,8098,2277,90,176,-29,2434,785,20253,9610,8634,1884,19566,9089,8479,1888,4,6,35
1/12/2020,7,morning,winter,271,660,7770,2276,90,202,-30,2519,784,21068,10064,8900,1970,20498,9528,8862,1986,4,6,37
1/12/2020,8,morning,winter,272,662,8322,2273,90,347,140,2707,784,21423,10446,8898,1940,20849,9937,8789,1993,4,6,35
1/12/2020,9,morning,winter,273,665,7291,2274,90,375,3654,2373,783,21243,10576,8703,1833,20446,9866,8554,1903,4,6,30
1/12/2020,10,day,winter,274,665,6081,2275,90,289,7715,1727,785,20787,10567,8352,1748,19735,9555,8284,1789,4,6,28
1/12/2020,11,day,winter,275,662,5438,2273,90,278,8260,1657,775,20176,10390,8039,1637,18911,9182,7990,1642,4,6,26
1/12/2020,12,day,winter,276,663,5788,2276,91,261,7067,2089,781,19412,9934,7828,1545,18303,8881,7775,1554,4,6,22
1/12/2020,13,day,winter,277,664,5483,2277,90,260,7953,2451,766,19500,10091,7760,1548,18078,8742,7711,1542,4,6,21
1/12/2020,14,day,winter,278,662,5260,2276,90,257,7471,2532,765,19899,10293,7869,1640,18060,8698,7720,1559,4,6,21
1/12/2020,15,day,winter,279,662,5558,2277,91,279,6918,2477,774,20329,10191,8219,1827,18457,8826,7894,1653,4,6,23
1/12/2020,16,day,winter,280,669,5933,2274,91,279,5670,3128,772,21227,10250,8757,2121,19410,9248,8290,1787,4,6,31
1/12/2020,17,day,winter,281,782,7330,2273,91,286,3114,2911,776,23263,11044,9692,2421,21708,10504,9084,2029,4,6,36
1/12/2020,18,dusk,winter,282,913,9233,2274,91,381,72,2704,784,25533,12113,10745,2565,24894,11700,10644,2451,4,6,40
1/12/2020,19,dusk,winter,283,836,10118,2274,90,824,-24,2943,785,26011,12305,10988,2606,25781,12025,11086,2568,4,6,45
1/12/2020,20,dusk,winter,284,815,10140,2274,46,707,-23,3197,787,25721,12127,10922,2557,25487,11837,11020,2529,4,6,38
1/12/2020,21,night,winter,285,682,10007,2275,91,631,-24,3463,788,25012,11742,10697,2457,24770,11474,10773,2422,4,6,36
1/12/2020,22,night,winter,286,657,10188,2274,90,541,-24,3321,793,23791,11114,10246,2316,23684,10891,10386,2308,4,6,35
1/12/2020,23,night,winter,287,659,9631,2273,91,339,-25,3265,789,22169,10292,9615,2148,22216,10146,9837,2141,4,6,34
1/12/2020,24,night,winter,288,659,9039,2277,91,193,-24,2931,782,20766,9593,9036,2020,20751,9443,9238,1978,4,6,34
1/13/2020,1,night,winter,289,660,7858,2277,91,203,-25,3384,769,19936,9230,8643,1945,20315,9338,8941,1940,4,6,29
1/13/2020,2,night,winter,290,658,7429,2277,91,223,-26,3150,775,19508,9092,8411,1885,19606,8986,8643,1881,4,6,29
1/13/2020,3,night,winter,291,659,7738,2277,91,211,-26,3143,775,19478,9171,8334,1851,19261,8807,8511,1844,4,6,28
1/13/2020,4,night,winter,292,660,7921,2278,46,213,-27,3100,780,19717,9288,8446,1859,19317,8842,8542,1831,4,6,28
1/13/2020,5,night,winter,293,661,8364,2279,90,259,-28,3145,778,20677,9711,8884,1955,20001,9150,8857,1890,4,6,30
1/13/2020,6,night,winter,294,659,8436,2275,46,242,-28,3394,773,22466,10403,9775,2156,21651,9872,9619,2051,4,6,36
1/13/2020,7,morning,winter,295,691,9899,2276,90,255,-28,3479,762,24973,11614,10845,2368,24051,11043,10557,2328,4,6,46
1/13/2020,8,morning,winter,296,914,11742,2275,90,329,141,3385,758,26015,12253,11206,2405,25470,11943,10983,2414,4,6,44
1/13/2020,9,morning,winter,297,1014,11315,2278,90,366,3712,2832,769,25275,11912,10967,2256,25159,11829,10909,2300,4,6,36
1/13/2020,10,day,winter,298,833,9097,2278,90,299,7847,2432,769,23995,11311,10516,2048,24416,11491,10669,2143,4,6,30
1/13/2020,11,day,winter,299,670,8193,2277,90,286,8916,2034,770,23044,10797,10209,1928,23638,11136,10421,1971,4,6,30
1/13/2020,12,day,winter,300,660,6917,2279,90,292,8548,1769,767,22504,10608,9967,1824,22893,10723,10207,1862,4,6,29
1/13/2020,13,day,winter,301,660,7352,2279,91,278,7913,2586,751,22587,10829,9829,1829,22519,10481,10108,1835,4,6,27
1/13/2020,14,day,winter,302,660,7595,2276,91,276,8192,2989,752,22838,11034,9795,1912,22606,10537,10116,1855,4,6,25
1/13/2020,15,day,winter,303,661,8035,2277,91,280,8406,3289,757,23111,11044,9921,2048,22843,10576,10216,1950,4,6,30
1/13/2020,16,day,winter,304,661,8732,2275,91,287,7251,2819,757,23955,11299,10321,2236,23534,10867,10438,2131,4,6,35
1/13/2020,17,day,winter,305,672,10823,2275,46,290,2995,2881,763,25772,12104,11083,2478,24944,11532,10947,2361,4,6,41
1/13/2020,18,dusk,winter,306,900,13797,2275,91,347,92,2787,785,27899,13023,12026,2734,27690,12631,12176,2768,4,6,55
1/13/2020,19,dusk,winter,307,1123,14547,2276,90,609,0,2743,825,28223,13141,12207,2757,28244,12944,12380,2807,4,6,53
1/13/2020,20,dusk,winter,308,1216,14036,2276,90,547,0,2790,826,27700,12840,12056,2689,27758,12735,12193,2719,4,6,52
1/13/2020,21,night,winter,309,1221,13987,2275,90,433,0,2958,825,26773,12358,11726,2576,26921,12328,11863,2615,4,6,49
1/13/2020,22,night,winter,310,1223,13330,2275,90,337,0,3057,816,25323,11644,11142,2425,25556,11677,11296,2468,4,6,43
1/13/2020,23,night,winter,311,1198,12590,2275,91,254,-1,3087,784,23503,10774,10367,2252,23672,10794,10520,2254,4,6,35
1/13/2020,24,night,winter,312,980,11525,2275,90,200,-1,2831,787,21854,9970,9682,2089,21928,9976,9780,2072,4,6,33
1/14/2020,1,night,winter,313,750,9859,2278,90,191,0,2544,776,20851,9486,9228,2015,20764,9456,9221,1979,4,6,29
1/14/2020,2,night,winter,314,697,9382,2280,91,181,1,2566,777,20205,9206,8934,1941,20028,9142,8868,1907,4,6,28
1/14/2020,3,night,winter,315,669,9088,2278,91,173,0,2485,772,19876,9058,8788,1904,19604,8965,8673,1855,4,6,27
1/14/2020,4,night,winter,316,657,8751,2280,91,172,0,2650,777,19983,9109,8837,1910,19566,8967,8649,1838,4,6,28
1/14/2020,5,night,winter,317,659,8941,2275,91,174,-1,2919,784,20852,9493,9240,1989,20209,9253,8942,1898,4,6,30
1/14/2020,6,night,winter,318,685,9996,2276,90,165,-1,2778,783,22803,10364,10131,2167,21710,9788,9726,2076,4,6,34
1/14/2020,7,morning,winter,319,886,11439,2277,90,187,-2,3181,815,25297,11579,11153,2416,24470,11057,10900,2376,4,6,47
1/14/2020,8,morning,winter,320,1048,13032,2276,90,370,182,3360,817,26156,12162,11410,2430,25726,11885,11242,2455,4,6,45
1/14/2020,9,morning,winter,321,1157,11668,2277,48,395,3323,3204,796,25242,11780,11070,2247,25348,11860,11061,2299,4,6,36
1/14/2020,10,day,winter,322,927,9756,2274,90,349,7168,2986,760,23923,11141,10589,2076,24536,11538,10786,2093,4,6,31
1/14/2020,11,day,winter,323,629,9307,2276,90,319,7907,2878,740,23035,10837,10170,1922,23746,11159,10527,1953,4,6,27
1/14/2020,12,day,winter,324,607,8644,2276,90,303,8434,3100,735,22395,10590,9935,1764,23129,10844,10328,1855,4,6,26
1/14/2020,13,day,winter,325,606,8218,2280,91,303,7936,3176,736,22170,10423,9850,1791,22808,10627,10258,1820,4,6,23
1/14/2020,14,day,winter,326,605,7922,2278,91,282,7557,3373,733,22300,10430,9898,1869,22814,10557,10310,1846,4,6,23
1/14/2020,15,day,winter,327,605,7789,2278,91,274,7631,3320,734,22823,10595,10100,2030,22971,10515,10431,1931,4,6,27
1/14/2020,16,day,winter,328,602,8819,2274,91,296,6561,3346,733,23907,11077,10453,2281,23462,10658,10638,2071,4,6,31
1/14/2020,17,day,winter,329,646,9887,2275,91,306,2869,3354,745,25657,11866,11123,2572,24770,11284,11111,2275,4,6,35
1/14/2020,18,dusk,winter,330,748,12359,2275,91,344,193,3282,745,27813,12840,12038,2840,27433,12400,12272,2658,4,6,56
1/14/2020,19,dusk,winter,331,1016,13216,2276,91,521,69,3078,773,28164,13080,12185,2814,28321,12957,12467,2792,4,6,50
1/14/2020,20,dusk,winter,332,1151,13724,2275,91,574,-27,3006,777,27711,12863,12049,2715,27898,12782,12282,2724,4,6,48
1/14/2020,21,night,winter,333,1167,13597,2276,90,421,-27,2974,810,26929,12471,11770,2599,27070,12398,11948,2614,4,6,45
1/14/2020,22,night,winter,334,1131,13394,2275,90,331,-28,3131,810,25494,11770,11204,2426,25731,11768,11394,2460,4,6,38
1/14/2020,23,night,winter,335,1061,12562,2274,90,308,-27,3248,776,23665,10921,10419,2226,23801,10836,10623,2238,4,6,33
1/14/2020,24,night,winter,336,1016,11407,2276,45,204,-27,3269,788,22101,10195,9704,2091,22073,10037,9874,2054,4,6,33
1/15/2020,1,night,winter,337,1003,10341,2277,90,183,-27,3228,789,21075,9752,9197,2009,21000,9574,9344,1972,4,6,30
1/15/2020,2,night,winter,338,889,9963,2277,90,165,-31,3003,786,20469,9487,8915,1947,20256,9251,8990,1903,4,6,29
1/15/2020,3,night,winter,339,815,9987,2280,91,167,-30,2800,783,20223,9405,8786,1915,19851,9091,8790,1856,4,6,29
1/15/2020,4,night,winter,340,781,10057,2278,90,180,-30,2550,786,20405,9505,8870,1928,19844,9125,8760,1845,4,6,30
1/15/2020,5,night,winter,341,812,10358,2278,90,185,-31,2258,780,21376,9942,9302,2013,20510,9432,9049,1913,4,6,33
1/15/2020,6,night,winter,342,977,10760,2278,90,202,-32,1457,781,23361,10858,10187,2197,22442,10170,10046,2098,4,6,40
1/15/2020,7,morning,winter,343,1143,13477,2278,91,208,-33,1042,782,25882,12073,11216,2472,25066,11409,11123,2394,4,6,55
1/15/2020,8,morning,winter,344,1175,14648,2276,90,353,117,553,815,26867,12635,11585,2522,26359,12275,11477,2460,4,6,57
1/15/2020,9,morning,winter,345,1123,13399,2278,90,516,3660,269,869,25989,12186,11323,2344,25726,12070,11230,2288,4,6,38
1/15/2020,10,day,winter,346,851,11911,2278,90,336,7119,145,786,24593,11544,10826,2103,24627,11628,10823,2061,4,6,33
1/15/2020,11,day,winter,347,629,11164,2276,91,293,8269,70,773,23481,11065,10362,1938,23762,11202,10554,1900,4,6,29
1/15/2020,12,day,winter,348,583,10487,2278,89,215,8394,89,764,22776,10832,9999,1831,23104,10867,10341,1793,4,6,27
1/15/2020,13,day,winter,349,586,10538,2277,91,273,7662,115,760,22512,10670,9891,1845,22795,10686,10253,1757,4,6,27
1/15/2020,14,day,winter,350,560,10539,2279,90,262,7579,165,759,22986,10799,10112,1975,22849,10659,10307,1789,4,6,27
1/15/2020,15,day,winter,351,566,10073,2277,91,307,8406,128,758,23228,10918,10192,2018,23100,10709,10435,1860,4,6,30
1/15/2020,16,day,winter,352,655,11267,2275,91,313,6613,109,763,24271,11403,10559,2201,23737,10984,10658,2000,4,6,37
1/15/2020,17,day,winter,353,752,12930,2276,91,323,2947,71,766,25948,12118,11241,2461,25056,11616,11133,2206,4,6,47
1/15/2020,18,dusk,winter,354,999,15370,2276,91,354,113,116,802,28045,13068,12110,2726,27732,12736,12300,2588,4,6,62
1/15/2020,19,dusk,winter,355,1101,15903,2273,91,689,14,165,811,28457,13275,12268,2764,28481,13127,12513,2728,4,6,57
1/15/2020,20,dusk,winter,356,1100,15508,2274,91,789,12,152,814,28019,13039,12128,2703,28044,12935,12316,2687,4,6,55
1/15/2020,21,night,winter,357,1103,15209,2273,90,441,11,294,819,27240,12631,11858,2602,27189,12553,11959,2573,4,6,47
1/15/2020,22,night,winter,358,1078,14717,2275,46,309,11,293,803,25862,11937,11334,2447,25822,11909,11399,2410,4,6,43
1/15/2020,23,night,winter,359,1051,14043,2273,90,263,10,295,812,24060,11106,10567,2240,23942,11018,10623,2202,4,6,37
1/15/2020,24,night,winter,360,962,12990,2273,90,182,10,485,782,22454,10374,9867,2069,22188,10191,9872,2027,4,6,36
1/16/2020,1,night,winter,361,960,11819,2274,90,173,-29,730,778,21444,9876,9438,1985,21317,9743,9409,2027,4,5,29
1/16/2020,2,night,winter,362,861,11042,2276,91,195,-29,633,760,20806,9538,9206,1909,20559,9401,9054,1963,4,5,28
1/16/2020,3,night,winter,363,776,10815,2276,90,186,-28,747,766,20536,9407,9111,1860,20117,9222,8836,1914,4,5,27
1/16/2020,4,night,winter,364,775,10577,2275,90,180,-29,632,773,20661,9448,9191,1860,20035,9221,8797,1897,4,5,28
1/16/2020,5,night,winter,365,774,10575,2276,91,178,-28,869,776,21514,9810,9591,1948,20693,9517,9078,1952,4,5,31
1/16/2020,6,night,winter,366,849,10712,2278,90,193,-29,839,786,23410,10670,10420,2152,22308,10240,9805,2114,4,5,36
1/16/2020,7,morning,winter,367,910,11926,2275,90,219,-30,821,784,25829,11882,11353,2415,24885,11403,10938,2380,4,5,47
1/16/2020,8,morning,winter,368,1075,13510,2274,47,338,38,971,792,26769,12489,11628,2486,26178,12251,11299,2476,4,5,46
1/16/2020,9,morning,winter,369,1127,12900,2276,90,395,2234,1045,781,26275,12366,11425,2348,25833,12145,11158,2382,4,5,36
1/16/2020,10,day,winter,370,892,11592,2275,90,318,6795,1007,727,25704,12386,11042,2163,25236,11950,10897,2271,4,5,33
1/16/2020,11,day,winter,371,727,10418,2274,90,285,7899,569,703,25436,12620,10638,2075,24743,11810,10665,2159,4,5,30
1/16/2020,12,day,winter,372,652,10494,2274,90,317,7803,1101,680,25192,12681,10426,1988,24291,11678,10452,2052,4,5,28
1/16/2020,13,day,winter,373,612,9785,2275,92,325,7405,1687,687,24865,12520,10309,1944,24013,11531,10346,2034,4,5,27
1/16/2020,14,day,winter,374,658,9576,2275,91,291,7278,2147,685,25006,12542,10349,2023,23998,11478,10341,2079,4,5,26
1/16/2020,15,day,winter,375,665,9715,2277,91,287,6404,2524,683,25129,12308,10534,2196,24075,11421,10407,2151,4,5,28
1/16/2020,16,day,winter,376,662,10198,2276,91,273,5839,1940,687,25757,12356,10937,2358,24564,11554,10649,2261,4,5,31
1/16/2020,17,day,winter,377,660,12292,2274,91,286,1900,2131,694,27092,12825,11594,2546,25769,12008,11177,2464,4,5,39
1/16/2020,18,dusk,winter,378,836,13748,2275,91,365,85,2553,727,28908,13559,12447,2764,28165,12956,12275,2802,4,5,48
1/16/2020,19,dusk,winter,379,1341,13540,2274,91,701,-24,2811,769,29134,13652,12593,2766,28722,13247,12506,2846,4,5,48
1/16/2020,20,dusk,winter,380,1579,13194,2274,91,511,-26,3092,760,28605,13383,12415,2689,28197,13024,12299,2752,4,5,44
1/16/2020,21,night,winter,381,1567,13491,2275,91,407,-26,2751,752,27736,12946,12070,2585,27349,12607,11968,2650,4,5,40
1/16/2020,22,night,winter,382,1500,13109,2273,88,318,-25,3082,759,26261,12233,11436,2435,25990,11962,11410,2497,4,5,37
1/16/2020,23,night,winter,383,1111,12313,2273,91,217,-25,2934,764,24338,11341,10624,2224,24091,11063,10630,2279,4,5,33
1/16/2020,24,night,winter,384,732,10753,2272,90,236,-25,3334,736,22603,10528,9839,2053,22308,10223,9863,2094,4,5,31
1/17/2020,1,night,winter,385,659,10155,2274,91,213,-26,3441,753,21731,10087,9376,2021,21508,9960,9401,2017,4,5,28
1/17/2020,2,night,winter,386,658,9622,2274,91,181,-27,3130,745,20907,9784,9057,1968,20773,9595,9096,1943,4,5,27
1/17/2020,3,night,winter,387,660,9347,2274,90,179,-27,2995,744,20614,9618,9019,1878,20395,9436,8925,1893,4,5,26
1/17/2020,4,night,winter,388,659,9403,2275,91,177,-28,2696,741,20782,9666,9135,1879,20399,9440,8934,1881,4,5,27
1/17/2020,5,night,winter,389,658,9603,2274,90,173,-29,2290,745,21600,10060,9482,1948,20955,9720,9174,1914,4,5,28
